numero,valor
60587,1245148
60588,943351
60589,1177489
60590,873264
60591,1334054
60592,997862
60593,897160
60594,686550
60595,819874
60596,789154
60597,675647
60598,214644
60599,1366315
60600,990679
60601,508621
60602,132582
60603,1388085
60604,470628
60605,1460784
60606,296085
60607,1027464
60608,455077
60609,1364043
60610,1339446
60611,210557
60612,923252
60613,784776
60614,759490
60615,1308637
60616,450201
60617,1377427
60618,546514
60619,13733
60620,408011
60621,1309439
60622,507497
60623,805303
60624,1171402
60625,884387
60626,1196270
60627,908038
60628,356229
60629,807098
60630,66095
60631,299519
60632,79364
60633,718074
60634,982504
60635,719492
60636,1060675
60637,1080446
60638,265711
60639,506811
60640,861239
60641,425953
60642,1091816
60643,1496905
60644,1036336
60645,1434621
60646,932654
60647,1313861
60648,185899
60649,407208
60650,1306306
60651,1320584
60652,275128
60653,207812
60654,1125374
60655,864556
60656,1063371
60657,1484423
60658,819359
60659,438033
60660,3720
60661,1428473
60662,1136622
60663,960639
60664,1189648
60665,928169
60666,1296176
60667,1016640
60668,1044780
60669,613540
60670,543733
60671,568280
60672,631898
60673,1499311
60674,475480
60675,1316305
60676,1372757
60677,351658
60678,350699
60679,590969
60680,1075175
60681,1409208
60682,1491496
60683,792417
60684,1107827
60685,769739
60686,8286
60687,536882
60688,712928
60689,887551
60690,886573
60691,295668
60692,947092
60693,1416544
60694,788567
60695,1356932
60696,514913
60697,502070
60698,311852
60699,944607
60700,765782
60701,624224
60702,381308
60703,1206697
60704,842900
60705,794420
60706,579416
60707,598434
60708,947140
60709,1224969
60710,1310095
60711,234732
60712,421449
60713,1014469
60714,1310990
60715,103104
60716,1074294
60717,20642
60718,86140
60719,464991
60720,510948
60721,683589
60722,241146
60723,416752
60724,722965
60725,615412
60726,611462
60727,63624
60728,837228
60729,1169984
60730,105955
60731,203571
60732,70572
60733,64032
60734,296673
60735,1321385
60736,759590
60737,741023
60738,1019691
60739,6291
60740,363784
60741,260561
60742,120856
60743,690615
60744,221822
60745,93156
60746,579913
60747,1238391
60748,662900
60749,771617
60750,1139261
60751,469828
60752,1304999
60753,814034
60754,150462
60755,798323
60756,509981
60757,1142333
60758,767434
60759,419930
60760,1477084
60761,734521
60762,144161
60763,373144
60764,657161
60765,1115448
60766,33882
60767,249758
60768,706781
60769,125500
60770,913607
60771,1417474
60772,195134
60773,288088
60774,1292947
60775,59845
60776,6390
60777,1154103
60778,93046
60779,1409176
60780,295159
60781,1069611
60782,1091775
60783,231185
60784,215558
60785,859007
60786,604439
60787,352642
60788,228387
60789,1045601
60790,520911
60791,344484
60792,688418
60793,1148893
60794,589467
60795,867266
60796,152605
60797,1216639
60798,1104982
60799,1379988
60800,864519
60801,1184146
60802,571341
60803,1149867
60804,8350
60805,1456328
60806,401053
60807,193392
60808,437800
60809,1344739
60810,1034884
60811,1058953
60812,1497253
60813,64771
60814,416000
60815,426944
60816,354892
60817,627653
60818,694419
60819,1371440
60820,1061932
60821,681884
60822,900395
60823,913832
60824,379533
60825,192281
60826,964951
60827,1490311
60828,1370574
60829,299009
60830,1048061
60831,752437
60832,68889
60833,367215
60834,988719
60835,631344
60836,1085578
60837,768016
60838,350327
60839,671448
60840,1096447
60841,1192600
60842,1494119
60843,848266
60844,638826
60845,762788
60846,871252
60847,645277
60848,1207402
60849,807677
60850,1154017
60851,945798
60852,558011
60853,1017349
60854,1455155
60855,1331371
60856,1233031
60857,201490
60858,1213340
60859,568279
60860,286877
60861,724957
60862,546518
60863,395815
60864,162331
60865,1212487
60866,479038
60867,1109032
60868,1118379
60869,530728
60870,373366
60871,934967
60872,1090419
60873,934617
60874,744299
60875,644982
60876,1386378
60877,345146
60878,1405876
60879,142857
60880,513159
60881,559249
60882,887699
60883,1089591
60884,733317
60885,873389
60886,359198
60887,905840
60888,531747
60889,1394203
60890,587197
60891,588328
60892,719917
60893,1143605
60894,1464724
60895,1479360
60896,94416
60897,557516
60898,1090802
60899,177907
60900,1354250
60901,1378756
60902,297033
60903,94796
60904,349965
60905,1257670
60906,1047064
60907,261470
60908,952519
60909,1187397
60910,1395622
60911,1288270
60912,437095
60913,1169300
60914,706655
60915,670378
60916,766762
60917,1166621
60918,129917
60919,67637
60920,118009
60921,724925
60922,100453
60923,654517
60924,779842
60925,893354
60926,659805
60927,431055
60928,1201352
60929,104907
60930,870798
60931,961905
60932,1215391
60933,1389960
60934,565744
60935,783732
60936,411434
60937,272726
60938,24019
60939,31963
60940,1245697
60941,1686
60942,126155
60943,785954
60944,142101
60945,999198
60946,843529
60947,98016
60948,715248
60949,240291
60950,102708
60951,1417420
60952,229050
60953,1466813
60954,557467
60955,269877
60956,1473848
60957,449659
60958,846440
60959,1290797
60960,347010
60961,994014
60962,560810
60963,1055966
60964,856054
60965,681341
60966,1010668
60967,854524
60968,568515
60969,779294
60970,692881
60971,99011
60972,516883
60973,553698
60974,365151
60975,580615
60976,216957
60977,1023997
60978,438614
60979,450352
60980,348125
60981,816183
60982,1308707
60983,33736
60984,1357408
60985,16233
60986,1420853
60987,1418841
60988,1117424
60989,470520
60990,1315615
60991,721682
60992,1474810
60993,869797
60994,164962
60995,421166
60996,338274
60997,158632
60998,258817
60999,192033
61000,1472483
61001,1424637
61002,449032
61003,26853
61004,693935
61005,271251
61006,261989
61007,912557
61008,921624
61009,440202
61010,1023602
61011,36887
61012,1241727
61013,132960
61014,600586
61015,1409708
61016,114422
61017,825592
61018,821977
61019,566146
61020,332573
61021,245006
61022,1385905
61023,428536
61024,1251176
61025,267148
61026,337226
61027,942984
61028,374465
61029,1332847
61030,42213
61031,289799
61032,233015
61033,257869
61034,477114
61035,1380732
61036,530967
61037,1043114
61038,1307958
61039,382466
61040,286526
61041,124129
61042,1458794
61043,1111278
61044,621007
61045,1445569
61046,316260
61047,930299
61048,1435840
61049,1037163
61050,1317542
61051,1168822
61052,205430
61053,1175436
61054,470840
61055,305853
61056,266877
61057,19266
61058,877580
61059,491047
61060,984457
61061,875062
61062,1139477
61063,155538
61064,188308
61065,558131
61066,7170
61067,287406
61068,201623
61069,1190790
61070,485317
61071,455011
61072,104126
61073,1131277
61074,609879
61075,358907
61076,128692
61077,305350
61078,1367890
61079,360721
61080,1383855
61081,841812
61082,191786
61083,388669
61084,20364
61085,213565
61086,1246449
61087,795730
61088,1265752
61089,809854
61090,608973
61091,379255
61092,1303351
61093,352079
61094,354047
61095,1298195
61096,361257
61097,671502
61098,277439
61099,660859
61100,259384
61101,575317
61102,1073389
61103,489950
61104,1245151
61105,1312946
61106,833688
61107,94743
61108,254009
61109,185489
61110,774447
61111,370467
61112,997984
61113,367049
61114,407754
61115,159200
61116,1123490
61117,302512
61118,1103539
61119,1229137
61120,57391
61121,491585
61122,707443
61123,967545
61124,1400612
61125,39814
61126,1092845
61127,1413149
61128,521781
61129,1124198
61130,1490538
61131,8900
61132,834989
61133,1211544
61134,323827
61135,105557
61136,1098526
61137,962387
61138,329456
61139,1207593
61140,1299801
61141,1020172
61142,196770
61143,1056500
61144,799839
61145,182832
61146,966451
61147,1348591
61148,425523
61149,846452
61150,872879
61151,29355
61152,1232905
61153,1135348
61154,191287
61155,902124
61156,984078
61157,419054
61158,353843
61159,1323690
61160,496890
61161,32080
61162,44405
61163,554696
61164,365141
61165,1081438
61166,1480532
61167,3094
61168,202853
61169,1397184
61170,685994
61171,1188291
61172,770079
61173,1090586
61174,203694
61175,788258
61176,1394900
61177,152640
61178,506529
61179,1106429
61180,217071
61181,162791
61182,139968
61183,527044
61184,1483338
61185,320883
61186,1107893
61187,1474374
61188,1400657
61189,112977
61190,268892
61191,1007651
61192,663408
61193,1112490
61194,1425327
61195,351126
61196,819856
61197,1128362
61198,251251
61199,925555
61200,1400213
61201,755556
61202,903824
61203,868908
61204,1145904
61205,555432
61206,1358140
61207,341522
61208,667920
61209,1392168
61210,707722
61211,159054
61212,390291
61213,337988
61214,995258
61215,358491
61216,197421
61217,754462
61218,1374953
61219,91674
61220,506639
61221,1045076
61222,359100
61223,915881
61224,902705
61225,385546
61226,1179689
61227,1407626
61228,681316
61229,431663
61230,1076969
61231,28984
61232,441448
61233,1045027
61234,1282863
61235,912808
61236,366587
61237,146400
61238,479491
61239,732142
61240,453728
61241,531285
61242,1484439
61243,1420491
61244,612884
61245,1191601
61246,54079
61247,1009975
61248,654912
61249,237849
61250,995390
61251,350341
61252,642460
61253,1425181
61254,531113
61255,1306343
61256,827376
61257,47265
61258,589964
61259,808100
61260,1019494
61261,1138244
61262,1289288
61263,252658
61264,663417
61265,553128
61266,912852
61267,798037
61268,257933
61269,227568
61270,6164
61271,101361
61272,837033
61273,1327698
61274,1103471
61275,1457516
61276,1210526
61277,829643
61278,1231979
61279,474135
61280,1068312
61281,1152874
61282,181237
61283,1176464
61284,1483900
61285,850596
61286,1344522
61287,1461705
61288,960199
61289,1338592
61290,388235
61291,623036
61292,233942
61293,530363
61294,1267299
61295,156902
61296,1029418
61297,534478
61298,1185429
61299,361462
61300,1060846
61301,877452
61302,939274
61303,342195
61304,1451365
61305,224555
61306,305774
61307,1455159
61308,764438
61309,1047956
61310,1114006
61311,503008
61312,1185226
61313,73465
61314,622604
61315,916606
61316,584650
61317,1396230
61318,1314849
61319,1475459
61320,859036
61321,258393
61322,409936
61323,382577
61324,870365
61325,969693
61326,424264
61327,893499
61328,1346529
61329,1045259
61330,15513
61331,868210
61332,1151855
61333,706779
61334,842634
61335,1091318
61336,1142108
61337,83950
61338,75926
61339,11424
61340,587889
61341,969805
61342,1297845
61343,1215448
61344,1402767
61345,220645
61346,437644
61347,968847
61348,441634
61349,1278498
61350,826852
61351,779908
61352,1096171
61353,1196146
61354,1081147
61355,653189
61356,1365851
61357,1054653
61358,629652
61359,273450
61360,1217042
61361,381115
61362,207685
61363,1288771
61364,247197
61365,1254176
61366,1057391
61367,1469535
61368,130733
61369,735858
61370,444134
61371,742615
61372,798576
61373,8860
61374,964160
61375,533216
61376,146024
61377,969531
61378,1214859
61379,84914
61380,354186
61381,1403925
61382,770924
61383,97323
61384,772725
61385,1437657
61386,1397280
61387,1049121
61388,883465
61389,1473196
61390,437030
61391,1151665
61392,680328
61393,1074910
61394,685789
61395,349533
61396,1073927
61397,951238
61398,61565
61399,320787
61400,259322
61401,349894
61402,950277
61403,466692
61404,1205784
61405,1142012
61406,179701
61407,1176969
61408,437326
61409,1216079
61410,405811
61411,84684
61412,724759
61413,706199
61414,336774
61415,411708
61416,924239
61417,242191
61418,136541
61419,1458220
61420,1232782
61421,302212
61422,491562
61423,123700
61424,31563
61425,817331
61426,536035
61427,1011308
61428,561074
61429,1125641
61430,996899
61431,474296
61432,485571
61433,1351615
61434,555819
61435,919278
61436,1011985
61437,77722
61438,792380
61439,1175428
61440,1280650
61441,792997
61442,801783
61443,131665
61444,163324
61445,1207996
61446,1105154
61447,1270524
61448,7347
61449,434653
61450,596505
61451,616574
61452,1206598
61453,1486033
61454,1054907
61455,428529
61456,1371770
61457,243501
61458,1011315
61459,1072650
61460,322969
61461,568287
61462,1206400
61463,1464334
61464,292377
61465,69227
61466,1260162
61467,708717
61468,1198306
61469,389772
61470,1253248
61471,1250990
61472,893363
61473,939103
61474,1307650
61475,876201
61476,1283070
61477,1443409
61478,1479280
61479,950955
61480,766752
61481,497821
61482,1241946
61483,1369265
61484,175347
61485,170518
61486,1449159
61487,1316346
61488,316676
61489,1118493
61490,657721
61491,898230
61492,1450188
61493,799979
61494,480360
61495,1324460
61496,995410
61497,400693
61498,1419166
61499,416108
61500,719225
61501,391826
61502,907413
61503,27663
61504,1220338
61505,3030
61506,954126
61507,1491103
61508,577333
61509,1121586
61510,534602
61511,340514
61512,249897
61513,990507
61514,1213514
61515,897689
61516,842620
61517,945117
61518,424378
61519,346449
61520,731221
61521,178658
61522,949890
61523,917297
61524,410988
61525,1429596
61526,347642
61527,183923
61528,650786
61529,677072
61530,331000
61531,1399535
61532,1440859
61533,940890
61534,916496
61535,284752
61536,209787
61537,17868
61538,308959
61539,558581
61540,391202
61541,1058850
61542,910625
61543,920566
61544,721215
61545,1020600
61546,275282
61547,702947
61548,906761
61549,396338
61550,1344473
61551,65361
61552,481302
61553,301203
61554,177892
61555,1459153
61556,711393
61557,1407399
61558,436515
61559,776517
61560,558491
61561,109170
61562,1390086
61563,1481359
61564,48971
61565,501435
61566,1196065
61567,1380958
61568,344763
61569,386868
61570,1282639
61571,316408
61572,341371
61573,412196
61574,81042
61575,1321389
61576,1485500
61577,1331966
61578,418678
61579,371924
61580,1223233
61581,263519
61582,429445
61583,897253
61584,66966
61585,750289
61586,462698
61587,989187
61588,1346044
61589,1322893
61590,1042030
61591,646586
61592,1269271
61593,677272
61594,749103
61595,3999
61596,978927
61597,1205894
61598,311237
61599,304341
61600,1378755
61601,1241805
61602,315013
61603,493511
61604,768844
61605,1040300
61606,1177640
61607,617664
61608,248407
61609,940212
61610,776333
61611,606501
61612,1053516
61613,1049919
61614,1267564
61615,1441662
61616,953346
61617,1454212
61618,293964
61619,2404
61620,1489958
61621,1130743
61622,612578
61623,1279394
61624,239746
61625,770532
61626,1255145
61627,120950
61628,586189
61629,334318
61630,386590
61631,1376101
61632,819283
61633,1430732
61634,248064
61635,1038476
61636,567547
61637,1167640
61638,1456029
61639,120174
61640,779248
61641,1055917
61642,315410
61643,778625
61644,506734
61645,68149
61646,940515
61647,901309
61648,950565
61649,496299
61650,1151639
61651,1100695
61652,925249
61653,178128
61654,1269360
61655,1315283
61656,290422
61657,973805
61658,1397745
61659,1302352
61660,464403
61661,895186
61662,162422
61663,224237
61664,1184071
61665,34569
61666,285089
61667,842647
61668,117268
61669,853555
61670,25944
61671,691344
61672,404519
61673,1141239
61674,239173
61675,779614
61676,1250633
61677,1401830
61678,769756
61679,1230360
61680,1176410
61681,604610
61682,745863
61683,422922
61684,578737
61685,1180435
61686,1258017
61687,689485
61688,60879
61689,622751
61690,744384
61691,976172
61692,1453507
61693,1092610
61694,1009955
61695,180887
61696,108829
61697,966821
61698,995168
61699,909823
61700,996994
61701,1177121
61702,82360
61703,470403
61704,187973
61705,727184
61706,166068
61707,111509
61708,1285799
61709,295277
61710,1026029
61711,1461475
61712,904172
61713,1104730
61714,1009704
61715,489590
61716,425651
61717,541952
61718,75017
61719,1112246
61720,424273
61721,1076364
61722,1067456
61723,1022567
61724,1038473
61725,50136
61726,1082723
61727,1307240
61728,188473
61729,125729
61730,1044261
61731,1281767
61732,1133372
61733,961064
61734,992210
61735,982186
61736,139062
61737,1089378
61738,461654
61739,1449740
61740,944254
61741,809554
61742,590256
61743,919417
61744,1230958
61745,482846
61746,1357674
61747,400400
61748,915947
61749,97569
61750,435357
61751,1216899
61752,1112579
61753,1160597
61754,1134947
61755,501484
61756,390702
61757,522015
61758,569615
61759,583995
61760,1315811
61761,538185
61762,180793
61763,1038655
61764,1120958
61765,1360978
61766,211682
61767,207235
61768,206742
61769,1263268
61770,1079146
61771,570553
61772,37454
61773,227603
61774,9019
61775,267047
